Accession,FPKM
,,,
XM_015585168.1,13.76
XM_015585168.1,7.86
XM_015585716.1,2.13
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_015585169.1,3.25
,,,
XM_015585716.1,4.04
,,,
,,,
XM_015585169.1,40.4
XM_015585169.1,27.14
,,,
XM_015585240.1,3.04
,,,
,,,
,,,
,,,
XM_006904144.2,5.7
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_006903851.2,2.73
XM_006904144.2,0.0
XM_006906600.2,5.81
,,,
,,,
,,,
,,,
,,,
XM_006906600.2,9.98
XM_006906600.2,9.48
XM_006906540.2,15.5
XM_015585260.1,5.39
XM_006904148.2,9.62
,,,
,,,
,,,
,,,
,,,
,,,
XM_015585260.1,18.72
XM_015585260.1,20.37
"100.00
",5.19
,,,
XM_006904148.2,65.33
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_006906545.2,11.59
XM_006906545.2,1.12
XM_006904148.2,1.44
,,,
,,,
XM_006906545.2,4.13
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_006904149.2,14.6
,,,
,,,
,,,
,,,
,,,
XM_015585233.1,7.14
XM_015585233.1,4.8
XM_015585233.1,2.18
XM_015585233.1,4.68
,,,
XM_006904149.2,3.75
XM_015585231.1,2.52
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_006904149.2,7.08
,,,
,,,
,,,
,,,
,,,
XM_006906602.2,0.9
XM_006906602.2,12.74
XM_006906602.2,12.3
XM_006906550.2,1.21
,,,
XM_006904149.2,5.54
XM_015585154.1,6.3
XM_015585154.1,15.57
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_006904149.2,4.85
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_015585172.1,6.04
XM_015585172.1,4.49
XM_015585502.1,1.65
XM_015585172.1,19.08
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_006906605.2,23.86
,,,
XM_006903851.2,7.41
XM_015585505.1,5.35
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_015585505.1,7.91
,,,
,,,
,,,
,,,
,,,
XM_015585338.1,12.16
,,,
XR_001516399.1,0.0
,,,
,,,
,,,
"100.00
",1.38
"100.00
",8.31
"100.00
",3.87
,,,
XM_015585342.1,2.68
XM_015585174.1,22.16
XM_015585174.1,23.6
,,,
,,,
,,,
,,,
,,,
XM_015585175.1,7.33
XM_015585175.1,8.62
XM_015585175.1,7.57
XM_015585175.1,7.75
,,,
,,,
XM_015585175.1,0.0
,,,
,,,
,,,
,,,
,,,
XR_001516380.1,4.03
XR_001516380.1,6.34
XR_001516380.1,2.15
XR_001516380.1,3.3
,,,
XM_015585175.1,1.62
XM_015585175.1,6.12
XM_015585175.1,4.84
XM_006904206.2,61.73
XM_015585175.1,0.0
,,,
,,,
,,,
,,,
,,,
,,,
XM_006906559.2,43.26
XM_006906559.2,17.41
,,,
XM_006904180.2,64.62
,,,
,,,
,,,
XM_015585185.1,11.96
XM_015585185.1,5.99
,,,
,,,
,,,
,,,
XM_015585190.1,4.75
,,,
XM_015585190.1,3.33
XM_015585190.1,5.97
XM_015585191.1,4.38
XM_015585191.1,4.96
XM_015585191.1,3.42
XR_001516383.1,8.0
XR_001516383.1,4.43
XM_006906561.2,9.24
XM_006906561.2,24.79
XM_006906561.2,8.8
XM_006904175.2,9.57
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_006906563.2,5.35
XM_006906563.2,2926.77
,,,
XM_006906563.2,4018.94
XM_006906564.2,0.0
XM_006906564.2,9.44
,,,
XM_006906564.2,9.74
XM_006906564.2,8.0
,,,
,,,
,,,
,,,
XM_006903851.2,2.75
XM_015585491.1,4.75
,,,
,,,
XM_015585177.1,0.0
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_006904213.2,31.02
,,,
XM_006906611.2,4.12
XM_015585235.1,2.19
,,,
,,,
,,,
,,,
,,,
,,,
XM_015585178.1,17.87
XM_006904162.2,27.08
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_015585313.1,6.92
XM_015585313.1,7.62
XM_006904162.2,5.09
XM_015585313.1,4.01
XM_015585313.1,7.57
XM_015585313.1,2.05
,,,
,,,
,,,
"100.00
",19.37
"100.00
",16.8
,,,
,,,
XM_006904162.2,0.0
XM_015585181.1,15.43
XM_015585181.1,18.16
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_006904162.2,3.59
,,,
,,,
,,,
,,,
,,,
,,,
XM_006906563.2,0.0
XM_015585174.1,0.93
XM_006906559.2,3.53
XM_015585177.1,0.0
XM_015599449.1,406.99
XM_015585177.1,2.46
,,,
XM_006906425.2,3.24
XM_015585169.1,21.56
XM_006906561.2,17.51
XM_006906462.2,16.37
XM_015585351.1,33.48
XM_015585180.1,2.91
,,,
XM_015585154.1,0.0
XM_015599482.1,3.49
XM_006906559.2,16.68
XM_006906368.2,0.31
,,,
"100.00
",21.93
XM_015585181.1,3.64
XM_015585407.1,4.53
XM_015585407.1,0.0
XM_015585408.1,0.0
XM_015585409.1,0.83
XM_015585408.1,0.75
XM_015599626.1,6.56
XM_015585408.1,3.5
XM_015585408.1,5.35
XM_006906625.2,4.25
XM_006906625.2,2.42
XM_006906625.2,2.82
XM_006906638.2,17.67
XM_006906638.2,0.0
XM_006906638.2,0.73
XM_015585451.1,14.36
XM_015585451.1,25.61
XM_015599774.1,13.23
XM_015585451.1,17.3
XM_015585451.1,10.67
XM_015585451.1,7.12
XM_015585451.1,1.8
"99.98
",0.53
"100.00
",7.92
"100.00
",16.43
"99.95
",6.72
XM_015585410.1,9.68
"99.95
",4.86
XM_015587078.1,13.88
XM_015599774.1,21.17
XM_006906663.2,5.83
XM_006906663.2,3.99
XM_006906663.2,5.59
XM_006906663.2,0.92
XM_006906662.2,5.29
XM_006906663.2,2.6
XM_006906663.2,4.59
XM_006906663.2,0.47
XM_006906663.2,5.53
XM_006906665.2,1.69
XM_015599774.1,9.3
XM_015585359.1,13.1
XM_015585359.1,2.05
XM_006906667.2,0.0
XM_006906667.2,1.03
XM_006906671.2,31.31
XM_015585448.1,5.72
XM_015585448.1,3.96
XM_006906677.2,5.74
XM_015585448.1,0.0
XM_006906677.2,5.38
XM_015599774.1,0.0
XM_006906680.2,5.08
XM_006906680.2,9.45
XM_006906680.2,6.48
XM_006906680.2,2.83
XM_006906786.2,19.86
XM_006906786.2,0.0
XM_006906689.2,9.65
XM_015585460.1,1.81
XM_015585460.1,3.72
XM_015585460.1,10.36
XM_006904037.2,11.7
XM_015585460.1,0.0
XM_015585460.1,2.57
XM_015585460.1,3.33
"81.76
",0.0
XM_006906690.2,4.13
XM_015585357.1,5.88
XM_015585357.1,5.22
XM_015585357.1,1.6
XM_015585357.1,7.59
XM_015585357.1,3.61
XM_006904036.2,58.2
XM_015585357.1,1.88
XM_006906690.2,6.24
XM_006906694.2,143.89
XM_015585401.1,3.38
XM_006906699.2,3.98
XM_015585402.1,1.51
XM_015585402.1,2.66
XM_015585402.1,0.99
XM_015585402.1,1.96
XM_015585402.1,0.0
XM_006904037.2,14.21
XM_006906700.2,15.0
XM_015585397.1,18.44
XM_015585397.1,2.08
XM_015585397.1,2.46
XM_015585397.1,1.86
XM_006906704.2,9.63
XM_006906704.2,1.58
XM_006906704.2,10.5
XM_006906704.2,2.36
XM_006906704.2,6.52
XM_006904036.2,35.31
XM_006906704.2,0.0
XM_006906704.2,6.07
XM_006906705.2,11.09
XM_006906705.2,19.97
XM_015585365.1,14.54
XM_015585368.1,5.41
XM_006906715.1,7.02
XM_006906715.1,2.6
XM_015585435.1,10.57
XM_006906715.1,0.0
XM_006904036.2,15.34
XM_006906715.1,9.84
XM_006906715.1,1.14
XM_006906715.1,0.89
XM_006906717.2,2.27
XM_006906717.2,7.73
XM_006906717.2,4.57
XR_001516416.1,6.99
XR_001516416.1,4.42
XR_001516416.1,4.98
XR_001516416.1,5.53
XM_006904036.2,139.22
XM_015585422.1,4.72
XM_015585422.1,1.34
XM_006906728.2,0.0
XM_006906728.2,7.6
XM_006906728.2,10.9
XM_006906728.2,145.57
XM_006906728.2,2.65
XM_006906730.2,67.76
XM_006906730.2,2.39
XM_015585420.1,5.3
XM_006904036.2,4.89
XM_015585420.1,1.98
XM_015585416.1,24.23
XM_015585416.1,5.6
XM_015585419.1,29.66
XM_015585417.1,5.47
XM_015585419.1,34.04
XM_006906735.2,6.57
XM_006906744.2,12.24
XM_006906755.2,7.51
XM_006906755.2,7.12
XM_015587121.1,2.73
XM_006904039.2,14.59
XM_006906751.2,31.78
XM_006906747.2,27.89
XM_006906746.2,0.0
XM_006906749.2,141.66
XM_006906746.2,0.96
XM_006906748.2,112.83
XM_006906749.2,34.18
XM_006906758.2,10.12
XM_006906758.2,1.3
,,,
XM_015600034.1,7.98
XM_006906663.2,4.89
XM_015585399.1,7.71
"99.21
",4.29
XM_015585408.1,6.45
XM_015585408.1,8.11
XM_015585408.1,3.48
,,,
,,,
,,,
,,,
XM_015600034.1,1.16
XM_015585437.1,2.22
,,,
XM_006906625.2,1.66
,,,
XM_006906760.2,7.1
,,,
,,,
,,,
,,,
,,,
XM_006904042.2,19.11
"100.00
",3.99
,,,
"100.00
",1.21
XM_015585355.1,0.0
,,,
,,,
,,,
,,,
,,,
,,,
XM_006904042.2,0.0
,,,
,,,
XM_015585376.1,3.57
XM_015585376.1,5.39
XM_015585446.1,1.16
,,,
,,,
XM_006906645.2,32.45
XM_006906645.2,4.61
XM_006906645.2,2.69
XM_006904042.2,1.07
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_006904042.2,1.98
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_006906648.2,2.45
,,,
XM_006904043.2,55.78
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_006904043.2,109.6
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_006904043.2,1.65
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XM_006903860.2,31.32
XM_015586067.1,3.49
XM_015585362.1,0.0
,,,
XM_006906660.2,26.39
XM_006906660.2,21.64
XM_006906660.2,24.43
XM_006906660.2,21.56
XM_006906660.2,15.26
XM_006906660.2,15.0
,,,
XM_006906663.2,2.63
XR_001516501.1,5.56
XM_006906663.2,5.81
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
XR_001516501.1,4.93
,,,
,,,
,,,
,,,
,,,
,,,
XM_006906671.2,5.05
XM_006906672.2,1.44
,,,
,,,
XR_001516501.1,7.02
XM_006906677.2,5.11
XM_015585449.1,5.38
XM_015585449.1,4.21
XM_015585466.1,9.33
XM_015585466.1,0.0
,,,
XM_006906678.2,1.18
XM_006906678.2,4.36
,,,
,,,
XR_001516501.1,2.81
,,,
,,,
XM_006906680.2,10.41
XM_006906681.2,3.85
,,,
,,,
XM_006906786.2,13.4
XM_006906786.2,15.17
,,,
,,,
XR_001516501.1,2.87
,,,
,,,
,,,
XM_015585455.1,5.63
XM_015585412.1,10.7
"100.00
",5.57
"100.00
",0.0
,,,
XM_015585412.1,9.05
XM_015585412.1,4.61
XR_001516501.1,5.57
,,,
,,,
,,,
,,,
XM_015585412.1,5.18
XM_015585412.1,6.09
XM_015585412.1,0.0
,,,
,,,
XM_015585412.1,0.58
XR_001516501.1,5.49
XM_015585412.1,3.13
,,,
,,,
XM_006906690.2,3.51
XR_001516418.1,5.54
,,,
,,,
XR_001516418.1,6.61
,,,
,,,
XR_001516501.1,7.04
XM_015585400.1,4.23
,,,
XM_015585398.1,6.66
XM_015585394.1,5.43
XM_006906700.2,7.52
,,,
XM_006906704.2,14.14
,,,
,,,
XM_006906791.1,4.91
XR_001516501.1,5.03
,,,
,,,
XM_006906705.2,26.28
XM_015585390.1,0.73
XM_015585390.1,1.91
,,,
,,,
,,,
,,,
